SMILES,CHEMSPIDER_ID,CHEMBL_ID,CHEMBL_KNOWN_DRUG,CHEMBL_ALTERNATE_NAME,CLINICALTRIALS_DB,CONCENTRATION_uM,
S(=O)(=O)(Nc1noc(c1)C)c1ccc(N)cc1,5138,CHEMBL443,Yes,Sulphamethoxazole|Suphamethoxazole|SID855654|SID17388720|SID11112438|Gantanol-Ds|SMZ|Sinomin|Sulfamethoxazole|Ro-42130|Gantanol|Acetylsulfamethoxazole|Ro-4-2130|Sulfamethoxazole Sodium|Urobak|SID49734326|,306,10.0,
S(=O)(=O)(Nc1onc(C)c1C)c1ccc(N)cc1,5151,CHEMBL453,Yes,Pediazole|Sulfafurazole|Sulfalar|Sulphafurazole|SID11112277|Eryzole|Sosol|Soxazole|Gantrisin|Entusil|Neazolin|SID26751527|SID859862|Sulfisoxazole|Sulsoxin|SID11113344|SID17389726|SID144206511|,0,10.0,
S(=O)(=O)([O-])c1cc([O-])c2c(cc(NC(=O)Nc3cc4c(cc3)c([O-])cc(S(=O)(=O)[O-])c4)cc2)c1,60588,CHEMBL221047,No,NSC-45174,0,20.0,
S(=O)(=O)(\N=C\c1cc(OC(=O)Nc2ccccc2)ccc1)c1cc([N+](=O)[O-])ccc1,7833167,,,,0,10.0,
S(=O)(=O)(c1ccc(N)cc1)c1ccc(N)cc1,2849,CHEMBL1043,Yes,SID49718182|SID11112211|Diaphenylsulfone|Diaminodiphenylsulfone|SID855979|SID17389950|SID124882059|Aczone|Dapsone|,150,10.0,
S(=O)(=[NH])(CC[C@H](N)C(O)=O)C,80339,CHEMBL143324,No,SID50106626,0,10.0,
S(=O)(C(c1ccccc1)c1ccccc1)CC(=O)N,4088,CHEMBL1373,Yes,SID26749058|SID26719679|SID26753746|CRL-40476|Modafinil|Provigil|CEP-1538|,348,10.0,
S(=O)(C)c1ccc(cc1)\C=C\1/c2c(cc(F)cc2)C(CC(O)=O)=C/1C,1265914,CHEMBL1376,No,SID50086572,126,10.0,
S(=O)(CCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)c1ccccc1,5149,CHEMBL832,Yes,SID124881954|Anturane|SID11112139|SID46500625|Sulfinpyrazone|Sulphinpyrazone|SID26747070|SID855982|SID144203882|,0,10.0,
S(=O)(Cc1ncc(C)c(OC)c1C)c1nc2cc(OC)ccc2n1[Mg]n1c2c(nc1S(=O)Cc1ncc(C)c(OC)c1C)cc(OC)cc2,21395697,,,,0,10.0,
S(=O)(Cc1nccc(OC)c1OC)c1nc2cc(OC(F)F)ccc2[n-]1,10213719,,,,0,10.0,
S(=O)(Cc1nccc(OCC(F)(F)F)c1C)c1[nH]c2c(n1)cccc2,3746,CHEMBL480,Yes,A-65006|SID57287635|SID56422192|Prevacid|Prevacid Delayed Release|SID26747053|SID85231117|SID11111390|Prevacid iv|SID90341606|SID144203735|Prevacid Solutab|AG-1749|SID50104195|SID26719660|SID124880589|SID50104197|Prevacid 24hr|SID11111389|Lansoprazole|SID855954|,343,10.0,
S(=O)(Cc1nccc(OCCCOC)c1C)c1[nH]c2c(n1)cccc2,4853,CHEMBL1219,Yes,Rabeprazole|Aciphex|LY-307640|,299,10.0,
S(C(=O)C)CC(Cc1ccccc1)C(=O)NCC(OCc1ccccc1)=O,96913,CHEMBL2103772,No,Racecadotril,16,10.0,
S(C(=O)C)[C@H]1[C@H]2[C@@H]3CC[C@]4(OC(=O)CC4)[C@]3(CC[C@@H]2[C@@]2(C(=CC(=O)CC2)C1)C)C,5628,CHEMBL1393,Yes,Spironolactone|SID47193741|Aldactone|SID26757816|SID144206598|,306,10.0,
S(C(=O)[C@]1(OC(=O)CC)[C@@]2([C@H]([C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C2)C[C@H]1C)C)CF,392059,CHEMBL1473,Yes,Cutivate|Flovent Diskus 250|Flovent Hfa|CCI-18781|Flonase|Flovent Diskus 50|Fluticasone|Flovent|Flovent Diskus 100|Fluticasone Propionate|,2047,10.0,
S(C(Sc1cc(C(C)(C)C)c(O)c(c1)C(C)(C)C)(C)C)c1cc(C(C)(C)C)c(O)c(c1)C(C)(C)C,4743,CHEMBL608,Yes,Sinlestal|Probucol|Bisbid|SID11112687|SID26748484|SID50107410|SID8139943|DH-581|Lorelco|SID123183|,70,10.0,
S(C)[C@H]1O[C@H]([C@H](NC(=O)[C@H]2N(C[C@@H](C2)CCC)C)[C@H](O)C)[C@@H](O)[C@H](O)[C@H]1O,4535002,CHEMBL456261,No,,0,10.0,
S(CC(N)C(O)=O)CSCC(N)C(O)=O,222003,CHEMBL1971823,No,SID117425,0,10.0,
S(CCC)c1cc2[nH]c(nc2cc1)NC(OC)=O,1998,CHEMBL1483,Yes,SK&amp;F-62979|Eskazole|SID11112790|Valbazen|SID26746999|SID124882632|Albendazole|Zental|SK&amp;F 62979|SID124882630|SID144204210|Albenza|SID855809|,152,10.0,
S(CCCC\C=C(/NC(=O)[C@H]1CC1(C)C)\C(O)=O)C[C@H](N)C(O)=O,4940183,CHEMBL766,Yes,Cilastatin|Primaxin|SID50125939|,59,10.0,
S(CCCN(C)C)c1ccccc1NC(=O)\C=C\c1ccccc1,4584027,CHEMBL18786,No,SID144204462|Cinanserin|SID26751727|,0,10.0,
S(CC[C@H](N)C(O)=O)C,5907,CHEMBL42336,No,Methilanin|L-Methionine|Nestone|Racemethionine|Methionine|Meonine|,58,10.0,
S(C[C@@H]1C[C@H]2[C@H](N(C1)CCC)Cc1c3c2cccc3[nH]c1)C,43503,CHEMBL531,Yes,SID90341767|Permax|SID26754331|Pergolide|Pergotoliderived|SID104171354|SID26754330|,25,10.0,
S(C[C@@H]1OC(O[C@@H](C1)c1ccc(cc1)CO)c1ccc(NC(=O)CCCCCCC(O)=O)cc1)c1oc(c(n1)-c1ccccc1)-c1ccccc1,5107960,CHEMBL1213539,No,Niltubacin,0,10.0,
S(C[C@@H]1O[C@@H](O[C@@H](C1)c1ccc(cc1)CO)c1ccc(NC(=O)CCCCCCC(=O)NO)cc1)c1oc(c(n1)-c1ccccc1)-c1ccccc1,5107961,CHEMBL356769,No,Tubacin,0,10.0,
S(C[C@H](NC(=O)c1cccc(O)c1C)[C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(=O)NC(C)(C)C)CCCC2)c1ccccc1,57718,CHEMBL584,Yes,Nelfinavir|SID56320472|,276,10.0,
S(C[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)[C@H](O)[C@@H]1O)CC[C@H](N)C(O)=O,388301,CHEMBL418052,No,S-Adenosylhomocysteine|S-Adenosyl-Homocysteine|S-Adenosyl Homocysteine|,0,3.0,
S(Cc1[nH]cnc1C)CCNC(NC)=NC#N,2654,CHEMBL30,Yes,Tagamet HB|SID17389962|SID11113773|SID90341189|SID26747359|Tagamet HB 200|SID460110|SID11533056|SID104171130|Brumetadina|SID50104629|Tagamet|SID56462993|Cimetidine|Valmagen|SID26751957|,31,10.0,
S(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,209583,,,,0,10.0,
S(Cc1oc(cc1)CN(C)C)CCN\C(\NC)=C\[N+](=O)[O-],2272523,CHEMBL512,No,SID90341455|SID104171226|SID11111714|SID124881292|SID11113371|SID11111715|,0,10.0,
S(F)(=O)(=O)c1ccc(NC(=O)CCc2ccc(N3C(N=C(N=C3N)N)(C)C)cc2)cc1C,58372,CHEMBL97854,No,,0,10.0,
S(F)(=O)(=O)c1ccc(cc1)CCCCc1cc(N2C(N=C(N=C2N)N)(C)C)ccc1,241700,CHEMBL97313,No,,0,10.0,
S(O)(=O)(=O)CCS,578,CHEMBL1098319,Yes,Mesnex|Mesna|D-7093|,257,10.0,
S(O)(=O)(=O)c1c2c(nccc2)c(O)cc1,6534,,,,0,20.0,
S(OCCCCOS(=O)(=O)C)(=O)(=O)C,2384,CHEMBL820,Yes,Myelosan|Myleran|SID17388889|Busulfex|SID26747279|Sulphabutin|SID26752840|SID67633|SID49648470|SID17389813|Busulfan|,1011,10.0,
S(OC[C@]12OC(O[C@H]1[C@@H]1OC(O[C@@H]1CO2)(C)C)(C)C)(=O)(=O)N,4447672,CHEMBL220492,Yes,Topiramate|MCN-4853|Topamax|Topamax Sprinkle|RWJ-17021|,509,10.0,
S(O[n+]1c(N)cc(nc1N)N1CCCCC1)(=O)(=O)[O-],4057,CHEMBL906,No,Theroxidil|Minoxidil sulfate|SID26756495|,1779,7.2,
S(SC(=S)N(CC)CC)C(=S)N(CC)CC,3005,CHEMBL964,Yes,Disulfiram|SID124881570|SID11533044|SID90340564|SID11111860|SID26753661|SID56422197|NSC-25953|SID104171249|SID124881567|SID50107089|SID26747681|SID26747682|SID123060006|SID144203831|SID144214033|SID124881563|Antabuse|SID85231246|SID11111859|SID50107088|SID26753660|,89,10.0,
S(SCCN)CCN,2812,CHEMBL61350,No,SID11110646|SID90340577|Cystamine|SID4252906|,0,10.0,
S(SC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,58835,CHEMBL1372,Yes,Glutathione disulfide|SID29215201|SID144206973|Oxiglutatione|SID26754399|,0,10.0,
S([C@H]1C[C@H](NC1)C(=O)N(C)C)C=1[C@@H]([C@H]2N(C=1C(O)=O)C(=O)[C@@H]2[C@H](O)C)C,389924,CHEMBL127,Yes,ICI-194660|Merrem iv|SID49681817|Meropenem|Merrem|SM-7338|,126,10.0,
S(c1n(cnc1[N+](=O)[O-])C)c1[nH]cnc-2ncnc1-2,2178,CHEMBL1542,Yes,Azasan|SID26752814|SID90340846|SID104171105|SID144203625|SID17390031|SID50105466|SID26747870|SID50105467|SID11110741|SID11110740|SID26747872|SID124879189|SID26670994|Azathioprine|BW-57-322|SID26747871|Imuran|SID85230906|SID50105468|,265,10.0,
S1(=O)(=O)N(C)C(C(=O)Nc2ncccc2)=C(O)c2c1cccc2,10442653,CHEMBL527,Yes,SID26746904|SID50103896|SID124881135|Feldene|SID11111641|SID50085963|Piroxicam|SID11113322|SID511550|CP-16171|SID856007|SID11111642|SID859011|,19,10.0,
S1(=O)(=O)[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)C2,115306,CHEMBL403,Yes,Sulbactam|SID47193857|CP-45899|,56,10.2,
S1C(=NC(=O)C)N(N=C1S(=O)(=O)N)C,10438315,CHEMBL19,Yes,Methazolamide|SID11112413|Neptazane|SID855821|,8,10.0,
S1C(CN=C1N1CCN(CC1)c1ncnc2sc3CCCCc3c12)(C)C,1109494,CHEMBL1401388,No,SID7977499,0,10.0,
S1C(Cc2ccc(OCCN(C)c3ncccc3)cc2)C(=O)NC1=O,70383,CHEMBL121,Yes,Avandamet|Rosiglitazone|SID26748954|Avandaryl|Avandia|BRL-49653|SID144204987|,515,10.0,
S1C(Cc2ccc(OCCc3ncc(cc3)CC)cc2)C(=O)NC1=O,4663,CHEMBL595,Yes,Duetact|SID26756476|SID137275816|Actos|Pioglitazone|,1108,10.0,
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(N)c1ccccc1,2089,CHEMBL1617921,No,SID482880|SID124883385|,0,10.0,
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)COc1ccccc1,4569,CHEMBL1711169,No,SID24786947,0,10.0,
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)Cc1ccccc1,2259,CHEMBL300052,No,,0,10.0,
S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c(noc1C)-c1ccccc1,4447,,,,0,10.0,
S1CC(=O)N(c2cc(S(=O)(=O)N3CCCCCC3)ccc12)CC(=O)NC(CC)C,20457701,,,,0,10.0,
S1CCN2C[C@@H](N=C12)c1ccccc1,25037,CHEMBL1454,Yes,Ergamisole|SID90341409|Rid O Worm|Tetramisole|Totalon|Nilverm|Spartakon|Ergamisol|Levasole|Tramisol|Ripercol|Telskoot|Indicol|TCMDC-125847|Verban-H|Levamisole|Levicon|,33,10.0,
S1C[C@@H]2NC(=O)N[C@@H]2[C@@H]1CCCCC(O)=O,149962,CHEMBL857,Yes,Biotin|SID47193878|Bioepiderm|Biotin 100|Vitamin H|SID49674668|,35,10.0,
S1C[C@@]2(O[C@H]1C)C1CCN(C2)CC1,75707,CHEMBL1201267,No,Evoxac,13,11.8,
S1C[C@H](N(C1)C(=O)[C@H]1NC(=O)CC1)C(O)=O,59348,CHEMBL1488165,No,SID26719899|Pidotimod|SID49648325|,0,10.0,
S1C[C@H](NC1=O)C(O)=O,65323,CHEMBL442218,No,Procysteine,1,10.0,
S1C[C@H](O[C@H]1CO)N1C=CC(=NC1=O)N,54812,CHEMBL141,Yes,Epivir|GR-109714X|Lamivudine|Epivir-Hbv|SID49681736|SID29215254|,1038,10.0,
S1SCCC(=O)N[C@@H](CCCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc2c3c([nH]c2)cccc3)C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](C1)C(=O)N,10482060,CHEMBL1174,Yes,SID144206056|Integrilin|Eptifibatide|,68,10.0,
S1SCCC1CCCCC(O)=O,841,CHEMBL33864,No,Thioctic acid|SID124881686|SID17388693|Thioctic Acid|Lipoic Acid|Alpha|SID26752825|SID57260117|SID397475|SID50105475|Lipoic acid|alpha|SID26747265|SID11532893|SID104171254|SID144203836|,2483,10.0,
S1S[C@@]23N([C@H]4Nc5c(cccc5)[C@]4(C2)[C@@]24[C@@H](N5[C@]6(SS[C@@](N(C)C6=O)(CO)C5=O)C2)Nc2c4cccc2)C(=O)[C@]1(N(C)C3=O)CO,9832425,CHEMBL1089316,No,(+)-Chaetocin|Chaetocin|,0,10.0,
S1[C@H]2N(C(C(O)=O)=C(C1)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1,25541,CHEMBL1727,Yes,Keflet|Keftab|Alphaspoven|SID26719711|66873|Cephalexin|SID29215501|SID144205293|Keflex|Sintolexyn|Ceporex|,80,10.0,
S1[C@H]2N(C(C(O)=O)=C(C1)COC(=O)N)C(=O)[C@H]2NC(=O)C(=NOC)c1occc1,4514699,CHEMBL1620506,No,SID144204700,0,10.0,
S1[C@H]2N(C(C(O)=O)=C(C1)CSc1nn[nH]c1)C(=O)[C@H]2NC(=O)[C@H](N)c1ccc(O)cc1,4918615,CHEMBL1095284,No,Cefotrizin|BL-S640|Cefatrizine|Kefoxina|Zitrix|SID124896641|,0,10.0,
S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2N=CN1CCCCCC1,10482146,CHEMBL356512,No,,0,10.0,
S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccc(O)cc1,31006,CHEMBL1082,Yes,Amoxicillin Pediatric|Amoxycillin|Amoxi-Inject|Biomox|Robamox|Amoxicilline|Moxatag|Aquacil|Utimox|Amoxicillin|Amoxil|Polymox|SID855939|Dispermox|Wymox|Vetremox|BRL-2333|Sumox|Larotid|Trimox|Amoxi-Tabs|Clamoxyl|,713,10.0,
S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)c1ccccc1,39798,CHEMBL702,Yes,Piperacillin|Pipracil|,154,10.0,
S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)c1c2c(ccc1OCC)cccc2,8634,CHEMBL1443,Yes,Nallpen|Nafcillin|Unipen|,14,10.0,
S1c2c(N(CCN(C)C)C(=O)[C@H](OC(=O)C)[C@@H]1c1ccc(OC)cc1)cccc2,35850,CHEMBL23,Yes,Belbis|Dilt-CD|Cardizem CD|SID50104269|SID90341257|Diltiazem|Tiamate|SID50104267|SID11113366|Cardizem|Tiazac|SID50104266|SID26751610|Cardizem LA|SID50104268|SID26751609|Diltzac|Dilacor|,148,10.0,
S1c2c(N(c3c1cccc3)CC(N(C)C)C)cccc2,4758,CHEMBL643,Yes,Remsed|Promethazine|Protazine|SID124881100|Promethacon|SID124881103|SID90341785|SID50105224|SID104171211|Phenergan|Zipan-50|Anergan|Promethegan|Zipan-25|SID26752304|,101,10.0,
S1c2c(N(c3c1cccc3)CCC1N(CCCC1)C)cc(S(=O)C)cc2,3936,CHEMBL1088,Yes,SID144205571|SID447728|SID144203603|Lidanar|Mesoridazine|NC-123|Serentil|TPS-23|SID26756521|,0,10.0,
S1c2c(N(c3c1cccc3)CCC1N(CCCC1)C)cc(SC)cc2,5253,CHEMBL479,Yes,Thioridazine|SID104171257|SID50105272|TP-21|SID124881748|SID144203845|Mellaril|SID90341630|Mellaril-S|SID26752322|,6,10.0,
S1c2c(N(c3c1cccc3)CCCN(C)C)cc(cc2)C(F)(F)F,5367,CHEMBL570,Yes,Fluopromazine|Triflupromazine|Nivoman|SID90341005|SID11111873|SID50104262|Vesprin|Vetame|SID50100355|SID124881619|SID11111874|,0,10.0,
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C)cc(cc2)C(F)(F)F,5365,CHEMBL422,Yes,SID50104252|SID11110645|SID26751598|SID124877144|Eskazine|Terfluzine|SID90341087|SID50104251|Eskazinyl|Jatroneural|Modalina|SID50104253|SID4252673|SID57287812|Stelazine|Trifluoperaz|Triftazin|SID26751599|SID50100152|SID11110644|SID92763314|SID124877145|Trifluoperazine|,2,10.0,
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)CCO)cc(cc2)C(F)(F)F,3255,CHEMBL726,Yes,SID11111179|SID90341540|Permitil|Prolixin Decanoate|SID104171155|SID11111180|SID26751625|SID50104297|SID57287813|Prolixin|Modecate|Fluphenazine|SID50100242|SID144203697|,26,10.0,
S1c2c(Nc3c1cccc3)cccc2,21106365,CHEMBL828,No,SID26752918|SID144204641|Helmetina|SID92093121|SID144213971|Thiodiphenylamine|Dibenzothiazine|Antiverm|Phenothiazine|SID17389765|Phenthiazine|SID56436655|Nemazine|Lethelmin|SID11532870|SID57287888|,0,10.0,
S1c2c(cc(S(=O)(=O)N(C)C)cc2)\C(\c2c1cccc2)=C/CCN1CCNCC1,4948689,,,,0,10.0,
S1c2c(cccc2)C(=Nc2c1cccc2)N1CCN(CC1)CCOCCO,4827,CHEMBL716,Yes,SID49666155|Ketipinor|Quetiapine|Seroquel|SID29215183|Quepin|SID26749928|SID144205090|,776,10.0,
S1c2c3N(C=C(C(O)=O)C(=O)c3cc(F)c2N2CCN(CC2)C)CC1,52489,CHEMBL295619,No,Rufloxacin|SID50105208|SID26719881|Qari|MF-934|SID49681571|,0,10.0,
S=C(N)c1cc(ncc1)CC,2041901,CHEMBL1441,Yes,Trecator|1314 TH|SID17389895|SID104171307|SID26752898|SID11532957|SID56422118|SID11112402|Trecator-Sc|SID85148756|Ethionamide|,2,10.0,
S=C(NC(OC(C)(C)C)=O)N[C@@H](Cc1ccccc1)C(=O)NCC(O)=O,,,,,0,10.0,
S=C(Nc1ccc(F)cc1)NCCCN1CCN(CC1)CCCNC(=S)Nc1ccc(F)cc1,2803936,,,,0,10.0,
S=C1N=CNc2nc[nH]c12,580869,CHEMBL1425,Yes,Mercaleukin|Purinethol|SID538245|SID144204709|SID124891196|Mercaptopurine|Leukerin|SID50086850|Mercaptopurine anhydrous|SID26748122|SID49675007|,281,10.0,
S=C1NC(=CC(=O)N1)CCC,571424,CHEMBL1518,Yes,SID17389748|Propacil|Prothyran|SID11112111|SID855783|Propylthiouracil|Thyreostat|SID26751509|,11,10.0,
S=C1Nc2c(cccc2)C(=O)N1CCN1CCC(CC1)C(=O)c1ccc(F)cc1,2298299,CHEMBL62919,No,SID11114223|Altanserin|,0,10.0,
S=C=NCC1CCCCC1,126083,CHEMBL2151142,No,(Isothiocyanatomethyl)Cyclohexane,0,10.0,
SC(=S)N(CC)CC,8639,CHEMBL961,No,SID29218086|Diethyldithiocarbamate|Ditiocarb|,4,10.0,
SC(C(N)C(O)=O)(C)C,4565,CHEMBL13239,No,Dl-Penicillamine|SID134884|,0,10.0,
SC[C@H](C(=O)N1CCC[C@H]1C(O)=O)C,40130,CHEMBL1560,Yes,Capoten|Tensobon|SID11110941|SID50104171|SID855925|SID50104172|SID26747043|SID50104173|SID26751563|Lopril|SID56422201|Captopril|SQ-14225|SID90340865|SID50104174|,60,10.0,
SC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,111188,CHEMBL1543,No,Glutathione|SID144204924|,49,10.0,
Sc1[nH]cnc-2ncnc1-2,580869,CHEMBL1425,Yes,Mercaleukin|Purinethol|SID538245|SID144204709|SID124891196|Mercaptopurine|Leukerin|SID50086850|Mercaptopurine anhydrous|SID26748122|SID49675007|,281,10.0,
Sc1nc(cc(O)n1)CCC,571424,CHEMBL1518,Yes,SID17389748|Propacil|Prothyran|SID11112111|SID855783|Propylthiouracil|Thyreostat|SID26751509|,11,10.0,
Sc1nccn1C,1131173,CHEMBL1515,Yes,Thiamazole|SID11112158|SID57299280|SID8139973|Tapazole|SID144203892|Methimazole|,25,10.0,
[C@@H]12[C@H](CC1(C)C)C(CC\C=C(\CC2)/C)=C,4444855,CHEMBL448700,No,Gamma-Caryophyllene|Caryophyllene|,0,10.0,
[Ca](OC(=O)C[C@H](O)C[C@H](O)\C=C\c1c(c2c(nc1C1CC1)cccc2)-c1ccc(F)cc1)OC(=O)C[C@H](O)C[C@H](O)\C=C\c1c(c2c(nc1C1CC1)cccc2)-c1ccc(F)cc1,4445603,CHEMBL1237061,Yes,Livalo|SID49681579|Pitavastatin Calcium|Pitavastatin calcium|,2409,10.0,
[Li+],26502,,,,0,10.0,
[N+]1(CCN(CC1)c1ccccc1)(C)C,1276,CHEMBL134752,No,SID11111084|SID90340886|,0,10.0,
[Pt].OC(=O)C1(CCC1)C(O)=O.N.N,35601,,,,0,10.0,
[S+](C[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)[C@H](O)[C@@H]1O)(CC[C@H](N)C(=O)[O-])C,31982,CHEMBL1088977,No,Ademetionine,0,50.0,
[S-]C1OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C1OC(=O)C.P(CC)(CC)CC,,,,,0,10.0,
[Se]1N(C(=O)c2c1cccc2)c1ccccc1,3082,CHEMBL51085,No,SID56373765|SID85231032|SID56422439|SID50104231|SID50123266|SID124880040|SID50104232|SID26751591|SID144203691|Ebselen|SID50123267|SID50100237|SID856002|SID11111149|SID124880036|SID11111148|SID90341336|,27,10.0,
[nH]1c2c(CCNC2)c2c1cccc2,96979,CHEMBL269236,No,SID855891|Tryptoline|SID56424072|,0,10.0,
[nH]1c2c(c3c1cccc3)cccc2,6593,CHEMBL243580,No,9H-Carbazole|SID17389991|SID47193682|Carbazole|SID26752943|,0,10.0,
[nH]1c2c(c3c1cccc3)cccc2-c1cc(ccc1)C,,,,,0,20.0,
[nH]1c2c(c3c1cccc3)cccc2-c1cccnc1,,,,,0,20.0,
[nH]1c2c(c3c1cccc3)ccnc2-c1n(nc(c1)CCCNC)C,,,,,0,20.0,
[nH]1c2c(c3c1cccc3)ccnc2-c1n[nH]cc1N,,,,,0,20.0,
[nH]1c2c(c3c1cccc3)ccnc2-c1nc(ncc1)N,4422827,CHEMBL501413,No,Annomontine,0,20.0,
[nH]1c2c(c3c1cccc3)ccnc2-c1nc(ncc1)NC,,,,,0,20.0,
[nH]1c2c(c3c1cccc3)ccnc2-c1nn2c(c1)CCCN(C2)C,,,,,0,20.0,
[nH]1c2c(c3c1cccc3)ccnc2C,4444755,CHEMBL12014,No,SID26747158|SID90341719|SID11111276|SID11111277|SID26752092|Harmane|harman|SID49647165|SID11113939|SID124880332|SID50104745|SID50104746|SID85231077|SID124880334|SID124880330|,0,10.0,
[nH]1c2c(c3c1cccc3)ccnc2\C=C\c1ccccc1,4530321,CHEMBL443510,No,,0,20.0,
[nH]1c2c(c3c1cncc3)cccc2,58486,CHEMBL275224,No,SID56422412|beta-carboline|SID103905530|norharmane|SID855536|norharman|SID26746906|,0,20.0,
[nH]1cc(c2c1cccc2)CCN,1118,CHEMBL6640,No,SID124879002|SID90340989|SID11110664|Tryptamine|SID14719299|,1,10.0,
[nH]1cc(c2c1cccc2)CN(C)C,6625,CHEMBL254348,No,Gramine|SID56463123|SID11112233|SID11112234|SID26754139|SID124882095|SID124882094|,0,10.0,
[nH]1cc(c2cc(ccc12)Cn1ncnc1)CCN(C)C,4900,CHEMBL905,Yes,Rizatriptan|MK-462|Maxalt|Maxalt-Mlt|Maxalt Mlt|,94,10.0,
[nH]1cc(nc1)CCN,753,CHEMBL90,Yes,SID8139979|SID11111275|SID26753351|Histamine|SID26753352|SID104171171|SID90341171|,212,10.0,
[nH]1cncc1[C@@H](C)c1cccc(C)c1C,4470605,CHEMBL778,Yes,SID11114268|Dexmedetomidine|MPV-1440|Precedex|,681,10.0,
[nH]1nc-2c(Cn3c4c-2nccc4c2c3cccc2)c1,,,,,0,20.0,
[nH]1nc2cc(N)ccc2c1,73468,CHEMBL594707,No,SID855839,0,10.0,
[nH]1ncc(c1)C,3289,CHEMBL1308,Yes,Antizol|SID50111124|4-MP|SID11111426|4-Methylpyrazole|SID90341211|Fomepizole|,4,10.0,
c12-c(ccc1C)c(ccc(c2)C(C)C)C,3395,CHEMBL1408759,No,SID29215182|Guaiazulene|SID93576737|SID26749853|,0,10.0,
n1(c2c(c3c1cccc3)cccc2)CCCN1C[C@H](N[C@H](C1)C)C,48221,CHEMBL275707,No,SID11114108|Rimcazole|,0,10.1,
n12Cc3c(ncnc3)-c3nccc(c4c1cccc4)c23,,,,,0,20.0,
n12nnnc1N=C1C(=N2)C=Cc2c1cccc2,519156,,,,0,20.0,
n1c(N)c2nc(-c3ccccc3)c(nc2nc1N)N,5345,CHEMBL585,Yes,Dyrenium|SID11111879|SID124881640|Triamterene|SID26751552|SID104171252|SID11111878|SK&amp;F-8542|SID855896|SID50104155|SID85231255|SK-8542|SID50104154|SID50100356|SID90341047|SID26747035|SID17389703|SID144203834|SID124881638|,6,10.0,
n1c(ccnc1N(C)C)-c1nccc2c1n(c1c2cccc1)C,,,,,0,20.0,
n1c(ccnc1N)-c1nccc2c1n(c1c2cccc1)C,,,,,0,20.0,
n1c(ccnc1NC)-c1nccc2c1n(c1c2cccc1)C,,,,,0,20.0,
n1c(nc(nc1N(C)C)N(C)C)N(C)C,2038,CHEMBL1455,Yes,Hexamethylmelamine|Altretamine|SID56422107|SID85230922|Hexalen|SID855523|SID90341558|SID144203636|SID78208|SID50103890|SID11110790|SID11110789|,2,10.0,
n1c-2c(Cn3c4c-2nccc4c2c3cccc2)cnc1N,,,,,0,20.0,
n1c2N3C(c4c(Cc2ccc1)cccc4)CN(CC3)C,4060,CHEMBL654,Yes,SID49648465|Remeron|Remeron Soltab|Mirtazapine|SID29215050|ORG-3770|,170,10.0,
n1c2N3[C@H](c4c(Cc2ccc1)cccc4)CN(CC3)C,2342167,CHEMBL608847,No,SID49666401,0,10.0,
n1c2c(CCC2)c(N)c2CCCCc12,525510,CHEMBL130880,No,Ipidacrine|SID26719760|,0,10.0,
n1c2c(CCCC2)c(N)c2c1cccc2,1859,CHEMBL95,Yes,SID11110734|SID104171104|SID144203624|SID90341647|SID26755281|SID124879174|SID124879172|Tacrine|SID11113824|Cognex|,6,10.0,
n1c2c(CCc3c(cccc3)C2=C2CCN(CC2)C)ccc1,18709,CHEMBL946,Yes,Optimine|Trinalin|Azatadine|,0,18.0,
n1c2c(cc(cc2)C)ccc1C,12840,CHEMBL194502,No,2|6-Dimethyl-Quinoline|2|6-Dimethylquinoline|,0,10.0,
